,Item_id,sales_qty,sales_amt,COGS,profit,Comments,Status,Performance_Category,style_category,profit_margin,Customer,Total_Qty,Brand,Closeout_Qty
0,B202710KW7.5-36-S,6.0,4953.84,4333.5,0.143149,SHARED WITH AAFES STORE,Active,Overstocked / Slow Moving,TB01,2.889657316344492e-05,A058,15.0,N/A,0.0
1,B203910KW-AA-S,6.0,3004.56,2307.02,0.302355,SHARED WITH AAFES STORE,Active,Hot Seller,TB01,0.0001006320393002,A058,1.0,N/A,0.0
2,B214010KW7.5-AA-S,2.0,1968.98,1861.46,0.057761,SHARED WITH AAFES STORE,Active,Overstocked / Slow Moving,BRACELET,2.9335493504250933e-05,A058,36.0,N/A,0.0
3,B214010KY7.5-AA-S,2.0,1442.82,1173.94,0.22904,SHARED WITH AAFES STORE                                              6 PCS IN CLOSEOUT,Active,Healthy,BRACELET,0.0001587446805561,A058,7.0,N/A,0.0
4,B214010KY7.5-AA-S,1.0,996.38,586.97,0.697497,SHARED WITH AAFES STORE                                              6 PCS IN CLOSEOUT,Active,Deadweight,BRACELET,0.0007000311126277,A058,7.0,N/A,0.0
5,B224410KY-AA-S,5.0,2477.0,2117.75,0.169637,SHARED WITH AAFES STORE,Active,Hot Seller,TB01,6.848486071861123e-05,A058,2.0,N/A,0.0
6,B228110KW-AA-S,4.0,796.0,711.78,0.118323,None,Active,Low Inventory,BRACELET,0.0001486469849246,A058,0.0,N/A,0.0
7,B2281SSPV-AA-S,11.0,660.44,550.22,0.200319,SHARED WITH AAFES STORE  ,Active,Hot Seller,BRACELET,0.0003033114287444,A058,3.0,N/A,0.0
8,B2281SSYV-AA-S,4.0,303.12,200.08,0.514994,SHARED WITH AAFES STORE,Active,Healthy,BRACELET,0.0016989773027183,A058,9.0,N/A,0.0
9,B230810KW-AA-S,3.0,930.0,780.63,0.191345,CLOSEOUT,Active,Low Inventory,BRACELET,0.0002057473118279,A058,2.0,N/A,0.0
10,B231810KW7.5L-AA-S,5.0,2754.05,2261.65,0.217717,CLOSEOUT,Active,Hot Seller,BRACELET,7.905339409233673e-05,A058,1.0,N/A,0.0
11,B231810KW7.5L-AA-S,4.0,2206.44,1969.6,0.120247,CLOSEOUT,Active,Low Inventory,BRACELET,5.4498196189336673e-05,A058,1.0,N/A,0.0
12,B231910KW8J-AA-S,1.0,1006.58,810.2,0.242384,None,Active,Review,BRACELET,0.0002407995390331,A058,0.0,N/A,0.0
13,B231914KW7.5H-AA-S,-1.0,-1706.03,-1399.06,0.219411,None,Active,Review,BRACELET,-0.000128609110039,A058,0.0,N/A,0.0
14,B232010KW7.5-AA-S,16.0,14372.58,13178.47,0.09061,SHARED WITH AAFES STORE,Active,Overstocked / Slow Moving,BRACELET,6.304365674082176e-06,A058,16.0,N/A,0.0
15,B232014KW7.5H-AA-S,1.0,2156.61,1770.2,0.218286,None,Active,Review,BRACELET,0.0001012171880868,A058,1.0,N/A,0.0
16,B232114KW7.5H-AA-S,2.0,9712.84,7965.94,0.219296,CLOSEOUT,Active,Healthy,BRACELET,2.257794836525671e-05,A058,4.0,N/A,0.0
17,B250010KY-AA-S,4.0,3182.08,2847.27,0.117589,SHARED WITH AAFES STORE,Active,Overstocked / Slow Moving,BRACELET,3.695350211182623e-05,A058,22.0,N/A,0.0
18,B250510KW7.5-AA-S,1.0,950.92,761.95,0.248008,None,Active,Review,BRACELET,0.0002608084802086,A058,1.0,N/A,0.0
19,B253210KW-AA-S,1.0,950.18,701.08,0.355308,None,Active,Review,BRACELET,0.0003739375697236,A058,0.0,N/A,0.0
20,B2577SS-36-S,1.0,210.0,162.3,0.2939,None,Active,Review,BRACELET,0.0013995238095238,A058,2.0,N/A,0.0
21,B2662SS-AA-S,1.0,125.73,92.06,0.365739,None,Active,Review,BRACELET,0.0029089238845144,A058,1.0,N/A,0.0
22,B2665SS-AA-S,2.0,140.72,110.8,0.270036,None,Active,Healthy,BRACELET,0.0019189596361569,A058,1.0,N/A,0.0
23,B2666SS-AA-S,1.0,110.55,85.88,0.287261,None,Active,Review,BRACELET,0.0025984712799638,A058,1.0,N/A,0.0
24,B2669SSYV-AA-S,2.0,330.56,258.84,0.277082,None,Active,Healthy,BRACELET,0.0008382199903194,A058,1.0,N/A,0.0
25,B2670SSYV-AA-S,2.0,231.54,178.48,0.297288,None,Active,Healthy,BRACELET,0.0012839595750194,A058,1.0,N/A,0.0
26,B2670SSYV-AA-S,2.0,231.54,178.48,0.297288,None,Active,Healthy,BRACELET,0.0012839595750194,A058,1.0,N/A,0.0
27,B3283SS-36-S,8.0,1000.56,777.04,0.287655,None,Active,Hot Seller,BRACELET,0.0002874940033581,A058,3.0,N/A,0.0
28,B344410KW-36-S,1.0,1200.65,954.25,0.258213,None,Active,Review,BRACELET,0.0002150610086203,A058,1.0,N/A,0.0
29,BB003914KW75H-AA-S,2.0,6373.86,5147.16,0.238325,None,Active,Healthy,BRACELET,3.73910001160992e-05,A058,0.0,N/A,0.0
30,BB004010KW75L-AA-S,1.0,3076.61,2896.69,0.062112,1 Pc. Melt 11/14,Active,Review,BRACELET,2.018845417521233e-05,A058,0.0,N/A,0.0
31,BB004010KY75L-AA-S,2.0,6153.22,5043.74,0.219971,None,Active,Healthy,BRACELET,3.5748924953113976e-05,A058,1.0,N/A,0.0
32,E150210KW-AA-S,8.0,2200.16,1622.72,0.355846,SHARED WITH AAFES STORE & KAY.COM,Active,Overstocked / Slow Moving,EARRING,0.0001617364191695,A058,56.0,N/A,0.0
33,E150210KY-AA-S,5.0,1240.0,1087.7,0.14002,SHARED WITH KAY.COM,Active,Overstocked / Slow Moving,EARRING,0.0001129193548387,A058,12.0,N/A,0.0
34,E152514KW-AA-S,4.0,472.0,471.52,0.001017,SHARED WITH JCP.COM,Active,Healthy,EARRING,2.1546610169491524e-06,A058,5.0,N/A,0.0
35,E161510KW-AA-S,2.0,486.0,431.36,0.126669,CLOSEOUT,Active,Healthy,EARRING,0.0002606358024691,A058,2.0,N/A,0.0
36,E161914KW-AA-S,0.0,0.0,0.0,0.0,CLOSEOUT,Active,Review,EARRING,,A058,0.0,N/A,0.0
37,E176610KW-AA-S,6.0,1140.12,884.64,0.288795,None,Active,Hot Seller,EARRING,0.0002533022839701,A058,0.0,N/A,0.0
38,E176710KW-AA-S,3.0,1022.28,794.82,0.286178,CLOSEOUT,Active,Low Inventory,EARRING,0.0002799409163829,A058,2.0,N/A,0.0
39,E196810KW-AA-S,6.0,720.18,538.98,0.33619,SHARED WITH AAFES STORE,Active,Overstocked / Slow Moving,EARRING,0.0004668138520925,A058,53.0,N/A,0.0
40,E217214KW-AA-S,3.0,930.0,816.39,0.139161,None,Active,Healthy,EARRING,0.0001496354838709,A058,3.0,N/A,0.0
41,E223910KP-AA-S,2.0,600.0,477.48,0.256597,None,Active,Healthy,EARRING,0.0004276616666666,A058,5.0,N/A,0.0
42,E223910KW-AA-S,2.0,512.94,477.48,0.074264,None,Active,Healthy,EARRING,0.0001447810660116,A058,0.0,N/A,0.0
43,E223910KW-AA-S,2.0,512.94,477.48,0.074264,None,Active,Healthy,EARRING,0.0001447810660116,A058,2.0,N/A,0.0
44,E223910KY-AA-S,3.0,900.0,716.22,0.256597,CLOSEOUT,Active,Low Inventory,EARRING,0.0002851077777777,A058,2.0,N/A,0.0
45,E224010KY-AA-S,2.0,870.0,705.9,0.232469,CLOSEOUT,Active,Healthy,EARRING,0.0002672057471264,A058,2.0,N/A,0.0
46,E224110KW-AA-S,1.0,625.0,505.11,0.237354,CLOSEOUT,Active,Review,EARRING,0.0003797664,A058,3.0,N/A,0.0
47,E224110KY-AA-S,3.0,1875.0,1515.33,0.237354,CLOSEOUT,Active,Low Inventory,EARRING,0.0001265888,A058,1.0,N/A,0.0
48,E227510KY-AA-S,2.0,725.56,500.42,0.449902,CLOSEOUT,Active,Healthy,EARRING,0.0006200755278681,A058,1.0,N/A,0.0
49,E228410KY-AA-S,12.0,7398.24,5935.44,0.246451,SHARED WITH AAFES STORE,Active,Healthy,EARRING,3.331211206989771e-05,A058,9.0,N/A,0.0
50,E228510KW-AA-S,8.0,6405.2,5061.44,0.265489,None,Active,Hot Seller,EARRING,4.1448978954599385e-05,A058,2.0,N/A,0.0
51,E235910KW-AA-S,1.0,350.31,299.64,0.169102,None,Active,Review,EARRING,0.0004827210185264,A058,4.0,N/A,0.0
52,E235910KW-AA-S,1.0,350.31,299.64,0.169102,None,Active,Review,EARRING,0.0004827210185264,A058,4.0,N/A,0.0
53,E2399SSPV-AA-S,5.0,275.0,221.3,0.242657,None,Active,Hot Seller,EARRING,0.000882389090909,A058,1.0,N/A,0.0
54,E2401SS-AA-S,1.0,45.0,37.44,0.201923,CLOSEOUT,Active,Review,EARRING,0.0044871777777777,A058,2.0,N/A,0.0
55,E240610KW-AA-S,2.0,900.64,693.0,0.299624,None,Active,Healthy,EARRING,0.0003326789838337,A058,3.0,N/A,0.0
56,E255210KW-AA-S,1.0,400.68,283.06,0.41553,None,Active,Review,EARRING,0.0010370619946091,A058,2.0,N/A,0.0
57,E257410KW-AA-S,1.0,750.7,613.81,0.223016,SHARED WITH AAFES STORE                                      CLOSEOUT,Active,Review,EARRING,0.0002970773944318,A058,2.0,N/A,0.0
58,E259610KY-AA-S,3.0,738.0,623.1,0.1844,SHARED WITH AAFES STORE                           CLOSEOUT,Active,Low Inventory,EARRING,0.0002498644986449,A058,0.0,N/A,0.0
59,E296810KW-AA-S,1.0,325.1,252.03,0.289925,None,Active,Review,EARRING,0.0008918025223008,A058,1.0,N/A,0.0
60,E297710KW-AA-S,4.0,643.12,467.28,0.376305,SHARED WITH AAFES STORE                                   ,Active,Overstocked / Slow Moving,EARRING,0.0005851240825973,A058,16.0,N/A,0.0
61,E3129SS-AA-S,2.0,97.6,71.18,0.371171,SHARED WITH AAFES STORE                          CLOSEOUT,Active,Healthy,EARRING,0.003802981557377,A058,8.0,N/A,0.0
62,E3129SSPV-AA-S,1.0,48.47,35.55,0.363431,CLOSEOUT,Active,Review,EARRING,0.0074980606560759,A058,2.0,N/A,0.0
63,E3130SS-AA-S,2.0,110.0,61.46,0.789781,CLOSEOUT,Active,Healthy,EARRING,0.0071798272727272,A058,4.0,N/A,0.0
64,E3133SS-AA-S,2.0,97.12,77.76,0.248971,CLOSEOUT,Active,Healthy,EARRING,0.0025635399505766,A058,1.0,N/A,0.0
65,E313610KP-AA-S,1.0,200.55,158.0,0.269303,CLOSEOUT,Active,Review,EARRING,0.0013428222388431,A058,2.0,N/A,0.0
66,E313610KY-AA-S,3.0,601.65,494.7,0.216191,None,Active,Low Inventory,EARRING,0.0003593301753511,A058,2.0,N/A,0.0
67,E3148SS-AA-S,1.0,70.0,46.6,0.502145,CLOSEOUT,Active,Review,EARRING,0.0071734999999999,A058,2.0,N/A,0.0
68,E3148SSPV-AA-S,1.0,70.0,51.93,0.347968,CLOSEOUT,Active,Review,EARRING,0.0049709714285714,A058,3.0,N/A,0.0
69,E324710KW-AA-S,5.0,801.55,632.65,0.266972,CLOSEOUT,Active,Hot Seller,EARRING,0.0003330696774998,A058,0.0,N/A,0.0
70,E3334SSBLK-AA-S,1.0,36.64,35.17,0.041796,None,Active,Review,EARRING,0.0011407205240174,A058,1.0,N/A,0.0
71,E3336SSBLK-AA-S,1.0,60.1,52.29,0.149359,CLOSEOUT,Active,Review,EARRING,0.0024851747088186,A058,0.0,N/A,0.0
72,E3336SSBLK-AA-S,3.0,180.3,156.87,0.149359,CLOSEOUT,Active,Low Inventory,EARRING,0.0008283915696062,A058,0.0,N/A,0.0
73,E3337SSBLK-AA-S,1.0,76.03,71.52,0.063059,None,Active,Review,EARRING,0.0008293962909377,A058,1.0,N/A,0.0
74,E3344SS-AA-S,8.0,280.0,231.04,0.211911,None,Active,Hot Seller,EARRING,0.0007568249999999,A058,2.0,N/A,0.0
75,E3344SSYV-AA-S,3.0,105.0,86.64,0.211911,1 PC IN CLOSEOUT,Active,Low Inventory,EARRING,0.0020182,A058,2.0,N/A,0.0
76,E3372SSBLK-AA-S,1.0,92.05,86.17,0.068237,None,Active,Review,EARRING,0.0007413036393264,A058,0.0,N/A,0.0
77,E3372SSBLK-AA-S,4.0,384.2,344.68,0.114657,None,Active,Low Inventory,EARRING,0.0002984305049453,A058,0.0,N/A,0.0
78,E3374SSBLK-AA-S,5.0,805.4,736.2,0.093996,None,Active,Hot Seller,EARRING,0.0001167072262229,A058,2.0,N/A,0.0
79,E337510KY-AA-S,2.0,141.28,119.12,0.18603,SHARED WITH AAFES STORE,Active,Overstocked / Slow Moving,EARRING,0.0013167468856172,A058,25.0,N/A,0.0
80,E3386SS-AA-S,1.0,48.47,42.88,0.130363,SHARED WITH AAFES STORE,Active,Deadweight,EARRING,0.0026895605529193,A058,6.0,N/A,0.0
81,E344618KW-AA-S,7.0,3889.62,3528.98,0.102193,SHARED WITH AAFES STORE,Active,Hot Seller,EARRING,2.6273260627002124e-05,A058,2.0,N/A,0.0
82,E403110KY-36-S,1.0,285.0,226.15,0.260225,None,Active,Review,EARRING,0.0009130701754385,A058,2.0,N/A,0.0
83,E445310KW-36-S,1.0,270.0,205.3,0.315148,None,Active,Review,EARRING,0.0011672148148148,A058,1.0,N/A,0.0
84,EE093310KW-AA-S,1.0,325.82,211.23,0.542489,2--CLOSEOUT,Active,Review,EARRING,0.0016649960100669,A058,3.0,N/A,0.0
85,MX1143SSYVERPD36S,2.0,291.2,230.24,0.264767,None,Active,Healthy,BOX SET,0.0009092273351648,A058,0.0,N/A,0.0
86,MX1146SSYVBRPD36S,2.0,480.46,369.88,0.298961,CLOSEOUT,Active,Healthy,BOX SET,0.0006222391041918,A058,3.0,N/A,0.0
87,N111510KWBS-36-S,1.0,298.49,257.55,0.158959,SHARED WITH AAFES STORE,Active,Review,UNKNOWN,0.0005325438038125,A058,0.0,N/A,0.0
88,N671SS-AA-S,1.0,72.0,51.69,0.392919,SHARED WITH KOHLS.COM & ZALES.COM,Active,Deadweight,NECKLACE,0.0054572083333333,A058,43.0,N/A,0.0
89,N672SS-AA-S,2.0,144.0,104.9,0.372735,SHARED WITH KOHLS.COM & ZALES.COM  CLOSEOUT,Active,Healthy,NECKLACE,0.0025884375,A058,4.0,N/A,0.0
90,N673SS-AA-S,1.0,72.0,52.05,0.383285,SHARED WITH KOHLS.COM & ZALES.COM  CLOSEOUT,Active,Review,NECKLACE,0.0053234027777777,A058,4.0,N/A,0.0
91,N674SS-AA-S,1.0,72.0,52.16,0.380368,SHARED WITH KOHLS.COM & ZALES.COM  CLOSEOUT,Active,Deadweight,NECKLACE,0.0052828888888888,A058,8.0,N/A,0.0
92,N675SS-AA-S,3.0,216.0,162.36,0.330376,SHARED WITH KOHLS.COM & ZALES.COM  CLOSEOUT,Active,Overstocked / Slow Moving,NECKLACE,0.0015295185185185,A058,16.0,N/A,0.0
93,N676SS-AA-S,6.0,432.0,309.66,0.395078,SHARED WITH KOHLS.COM & ZALES.COM,Active,Hot Seller,NECKLACE,0.0009145324074074,A058,0.0,N/A,0.0
94,N677SS-AA-S,1.0,72.0,52.98,0.359003,SHARED WITH KOHLS.COM & ZALES.COM,Active,Deadweight,NECKLACE,0.0049861527777777,A058,105.0,N/A,0.0
95,N678SS-AA-S,1.0,72.0,50.81,0.417043,SHARED WITH KOHLS.COM & ZALES.COM,Active,Deadweight,NECKLACE,0.0057922638888888,A058,26.0,N/A,0.0
96,N679SS-AA-S,1.0,72.0,51.53,0.397244,SHARED WITH KOHLS.COM & ZALES.COM,Active,Deadweight,NECKLACE,0.0055172777777777,A058,9.0,N/A,0.0
97,N680SS-AA-S,3.0,216.0,154.53,0.397786,SHARED WITH KOHLS.COM & ZALES.COM  CLOSEOUT,Active,Healthy,NECKLACE,0.0018416018518518,A058,10.0,N/A,0.0
98,N687SSPV-AA-S,1.0,65.0,48.29,0.346034,CLOSEOUT,Active,Review,NECKLACE,0.0053236,A058,1.0,N/A,0.0
99,N693SSYV-AA-S,2.0,80.0,59.44,0.345895,CLOSEOUT,Active,Healthy,NECKLACE,0.0043236875,A058,5.0,N/A,0.0
100,N943SSPV-AA-S,1.0,35.09,32.89,0.066889,SHARED WITH ZALES.COM                              CLOSEOUT,Active,Review,NECKLACE,0.0019062125961812,A058,3.0,N/A,0.0
101,P163114KW-AA-S,2.0,761.66,578.12,0.317477,None,Active,Healthy,PENDANT,0.0004168224667174,A058,2.0,N/A,0.0
102,P163114KW-AA-S,2.0,761.66,578.12,0.317477,None,Active,Healthy,PENDANT,0.0004168224667174,A058,2.0,N/A,0.0
103,P2190SS-AA-S,1.0,68.0,50.34,0.350814,SHARED WITH AAFES STORE,Active,Review,PENDANT,0.0051590294117647,A058,0.0,N/A,0.0
104,P2211SS-AA-S,1.0,95.0,70.12,0.35482,SHARED WITH AAFES STORE                           CLOSEOUT,Active,Deadweight,PENDANT,0.003734947368421,A058,5.0,N/A,0.0
105,P223010KP-AA-S,1.0,84.11,73.28,0.147789,SHARED WITH KAY.COM,Active,Deadweight,PENDANT,0.0017570919034597,A058,6.0,N/A,0.0
106,P2234SSPV-AA-S,2.0,188.0,125.28,0.500638,CLOSEOUT,Active,Healthy,PENDANT,0.0026629680851063,A058,2.0,N/A,0.0
107,P2242SSPV-AA-S,5.0,429.6,347.55,0.236081,None,Active,Hot Seller,PENDANT,0.0005495367783985,A058,0.0,N/A,0.0
108,P2278SS-AA-S,2.0,118.0,54.96,1.147016,None,Active,Healthy,PENDANT,0.0097204745762711,A058,8.0,N/A,0.0
109,P2278SS-AA-S,2.0,118.0,54.96,1.147016,CLOSEOUT,Active,Healthy,PENDANT,0.0097204745762711,A058,8.0,N/A,0.0
110,P233610KW-AA-S,5.0,783.75,662.7,0.182661,SHARED WITH KAY.COM,Active,Healthy,PENDANT,0.0002330602870813,A058,6.0,N/A,0.0
111,P2506SS-36-S,1.0,150.01,129.12,0.161787,None,Active,Review,PENDANT,0.00107850809946,A058,2.0,N/A,0.0
112,P2506SS-36-S,2.0,300.02,258.24,0.161787,None,Active,Healthy,PENDANT,0.00053925404973,A058,2.0,N/A,0.0
113,P3263SSBLK-AA-S,2.0,58.32,60.4,-0.034437,None,Active,Healthy,PENDANT,-0.0005904835390946,A058,0.0,N/A,0.0
114,P3297SSBLK-AA-S,1.0,86.11,77.53,0.110666,None,Active,Review,PENDANT,0.0012851701312274,A058,2.0,N/A,0.0
115,P3297SSBLK-AA-S,3.0,258.33,232.59,0.110666,None,Active,Low Inventory,PENDANT,0.0004283900437424,A058,2.0,N/A,0.0
116,P3298SSBLK-AA-S,7.0,876.19,761.32,0.150882,None,Active,Healthy,PENDANT,0.0001722023761969,A058,4.0,N/A,0.0
117,P3469SS-36-S,1.0,160.4,144.92,0.106817,None,Active,Review,PENDANT,0.0006659413965087,A058,2.0,N/A,0.0
118,P37526SS-AA-S,3.0,240.0,155.19,0.546491,SHARED WITH KOHLS.COM,Active,Healthy,PENDANT,0.0022770458333333,A058,3.0,N/A,0.0
119,P37526SSYV-AA-S,1.0,62.22,50.94,0.221436,SHARED WITH JCP.COM & KOHLS.COM,Active,Review,PENDANT,0.0035589199614271,A058,0.0,N/A,0.0
120,P38080SSYV-AA-S,3.0,92.22,79.53,0.159562,None,Active,Low Inventory,PENDANT,0.0017302320537844,A058,0.0,N/A,0.0
121,P386810KY-36-S,4.0,720.0,566.68,0.270558,None,Active,Low Inventory,PENDANT,0.000375775,A058,2.0,N/A,0.0
122,P3959SSYV-36-S,12.0,842.16,517.92,0.626042,None,Active,Hot Seller,PENDANT,0.0007433765555238,A058,2.0,N/A,0.0
123,P40821SS10KTT-AA-S,1.0,15.61,29.58,-0.472278,None,Active,Review,PENDANT,-0.0302548366431774,A058,4.0,N/A,0.0
