Unnamed: 0,Item_id,sales_qty,sales_amt,COGS,profit,Comments,Status,Performance_Category,style_category,profit_margin,Customer,Total_Qty,Brand,Closeout_Qty,style_cd,onhand,stock,Inventory_Difference,profit_amt,profit_margin_pct
385,P272710KY9-KO-S,5.0,1752.8,1146.15,0.529293,"CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING
DO NOT SHARE",Active,Healthy,PENDANT,0.0003019699908717,K029,6.0,Together As One ,0.0,P272710KY9-KO-S,6.0,6.0,0.0,606.6499999999999,34.610337745321765
386,P272810KW9-KO-S,6.0,1505.75,1091.15,0.379966,"CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING
DO NOT SHARE",Active,Hot Seller,PENDANT,0.0002523433504897,K029,2.0,Together As One ,0.0,P272810KW9-KO-S,3.0,3.0,-1.0,414.5999999999999,27.53445127013116
387,P272810KY9-KO-S,8.0,2006.04,1471.76,0.363021,"CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING
DO NOT SHARE",Active,Hot Seller,PENDANT,0.0001809639887539,K029,3.0,Together As One ,0.0,P272810KY9-KO-S,2.0,2.0,1.0,534.28,26.63356662878108
388,P2807SS-KO-S,26.0,1040.0,742.88,0.399956,"NEEDS KOHLS INSPECTION, BEFORE RTS  ",Active,Overstocked / Slow Moving,PENDANT,0.000384573076923,K029,18.0,Unbranded,0.0,P2807SS-KO-S,17.0,17.0,1.0,297.12,28.56923076923077
389,P2841SS-KO-S,6.0,420.0,288.96,0.453488,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0010797333333333,K029,5.0,Unbranded,0.0,P2841SS-KO-S,4.0,4.0,1.0,131.04000000000002,31.200000000000006
390,P2841SSPV-KO-S,3.0,210.0,141.36,0.485568,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0023122285714285,K029,10.0,Unbranded,0.0,P2841SSPV-KO-S,10.0,10.0,0.0,68.63999999999999,32.685714285714276
391,P2841SSYV-KO-S,3.0,210.0,147.6,0.422764,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0020131619047619,K029,10.0,Unbranded,0.0,P2841SSYV-KO-S,11.0,11.0,-1.0,62.400000000000006,29.714285714285715
392,P2845SSYV-KO-S,53.0,2120.0,1514.65,0.399663,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0001885202830188,K029,1.0,Unbranded,0.0,P2845SSYV-KO-S,1.0,1.0,0.0,605.3499999999999,28.554245283018865
393,P295710KW-33-S,4.0,1606.16,1016.34,0.580337,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0003613195447527,K029,4.0,Irena Park,0.0,P295710KW-33-S,4.0,4.0,0.0,589.82,36.72236887981272
394,P299010KY-KO-S,5.0,655.72,434.05,0.510701,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Hot Seller,PENDANT,0.0007788400536814,K029,2.0,Unbranded,0.0,P299010KY-KO-S,2.0,2.0,0.0,221.67000000000002,33.80558775086928
395,P3005SS-KO-S,4.0,180.0,113.74,0.582556,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0032364222222222,K029,2.0,Unbranded,0.0,P3005SS-KO-S,2.0,2.0,0.0,66.26,36.81111111111112
396,P3046SSBLK-KO-S,5.0,850.0,550.9,0.542929,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.00063874,K029,5.0,Unbranded,0.0,P3046SSBLK-KO-S,5.0,5.0,0.0,299.1,35.188235294117646
397,P3050SSYV-KO-S,15.0,3375.0,2796.05,0.207059,SHARED WITH JCP.COM,Active,Hot Seller,PENDANT,6.135081481481481e-05,K029,3.0,Unbranded,0.0,P3050SSYV-KO-S,4.0,4.0,-1.0,578.9499999999998,17.154074074074067
398,P3051SSBLK-KO-S,3.0,975.0,688.89,0.41532,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0004259692307692,K029,7.0,Unbranded,0.0,P3051SSBLK-KO-S,7.0,8.0,0.0,286.11,29.344615384615384
399,P3083SSYV-33-S,8.0,800.0,533.29,0.500121,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.00062515125,K029,1.0,Irena Park,0.0,P3083SSYV-33-S,2.0,2.0,-1.0,266.71000000000004,33.338750000000005
400,P3084SSPV-33-S,3.0,525.0,326.62,0.607372,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.001156899047619,K029,1.0,Irena Park,0.0,P3084SSPV-33-S,1.0,2.0,0.0,198.38,37.78666666666667
401,P3085SS-33-S,10.0,750.0,483.71,0.550515,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0007340199999999,K029,5.0,Irena Park,0.0,P3085SS-33-S,5.0,5.0,0.0,266.29,35.50533333333334
402,P3085SSYV-33-S,10.0,900.0,585.94,0.535993,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0005955477777777,K029,6.0,Irena Park,0.0,P3085SSYV-33-S,5.0,5.0,1.0,314.05999999999995,34.89555555555555
403,P341410KW-KO-S,5.0,1390.01,897.97,0.547947,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Hot Seller,PENDANT,0.0003942036388227,K029,1.0,Together As One ,0.0,P341410KW-KO-S,1.0,1.0,0.0,492.03999999999996,35.39830648700369
404,P341410KY-KO-S,7.0,1942.81,1219.47,0.593159,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0003053098347239,K029,1.0,Together As One ,0.0,P341410KY-KO-S,1.0,1.0,0.0,723.3399999999999,37.23163870888043
405,P3458SS-33-S,19.0,2375.0,1633.66,0.45379,SHARED WITH JCP.COM,Active,Hot Seller,PENDANT,0.0001910694736842,K029,1.0,Irena Park,0.0,P3458SS-33-S,1.0,1.0,0.0,741.3399999999999,31.21431578947368
406,P3458SSYV-33-S,15.0,2100.0,1383.5,0.517889,SHARED WITH JCP.COM,Active,Hot Seller,PENDANT,0.0002466138095238,K029,0.0,Irena Park,0.0,P3458SSYV-33-S,2.0,2.0,-2.0,716.5,34.11904761904762
407,P3536710KW-KO-S,16.0,1542.2,159.68,8.658066,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
OLD SKU#94440306",Active,Overstocked / Slow Moving,PENDANT,0.0056141006354558,K029,25.0,Unbranded,0.0,P3536710KW-KO-S,36.0,36.0,-11.0,1382.52,89.64596031643107
408,P36291SS-KO-S,21.0,1050.0,619.96,0.693657,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0006606257142857,K029,3.0,Unbranded,0.0,P36291SS-KO-S,3.0,3.0,0.0,430.03999999999996,40.95619047619047
409,P3664410KY-KO-S,106.0,9287.4,3828.72,1.425719,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
(OLD SKU#94444857)",Active,Overstocked / Slow Moving,PENDANT,0.0001535111010616,K029,72.0,Unbranded,0.0,P3664410KY-KO-S,72.0,73.0,0.0,5458.68,58.775114671490414
410,P36681SS-KO-S,6.0,300.0,215.77,0.390369,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.00130123,K029,3.0,Unbranded,0.0,P36681SS-KO-S,2.0,2.0,1.0,84.22999999999999,28.07666666666666
411,P36681SSPV-KO-S,1.0,50.0,34.01,0.470155,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,PENDANT,0.0094031,K029,3.0,Unbranded,0.0,P36681SSPV-KO-S,4.0,4.0,-1.0,15.990000000000002,31.980000000000004
412,P36681SSYV-KO-S,3.0,150.0,102.03,0.470155,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0031343666666666,K029,4.0,Unbranded,0.0,P36681SSYV-KO-S,4.0,4.0,0.0,47.97,31.979999999999997
413,P3694710KW-KO-S,3.0,897.49,743.52,0.207082,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
OLD SKU#94440385",Active,Overstocked / Slow Moving,PENDANT,0.0002307346042852,K029,45.0,Unbranded,0.0,P3694710KW-KO-S,63.0,63.0,-18.0,153.97000000000003,17.15562290387637
414,P3697410KW-KO-S,469.0,37690.61,21934.35,0.718337,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
(OLD SKU#94440427)",Active,Overstocked / Slow Moving,PENDANT,1.9058778831120005e-05,K029,112.0,Unbranded,0.0,P3697410KW-KO-S,114.0,114.0,-2.0,15756.260000000002,41.804205344514195
415,P37526SSYV-KO-S,-104.0,-7767.5,-5202.71,0.492971,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
OLD SKU#39286988",Active,Review,PENDANT,-6.346585130350821e-05,K029,0.0,Unbranded,0.0,P37526SSYV-KO-S,36.0,36.0,-36.0,-2564.79,33.01950434502736
416,P37919SSYV-KO-S,-2.0,-138.0,-80.08,0.723276,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,PENDANT,-0.0052411304347826,K029,3.0,Unbranded,0.0,P37919SSYV-KO-S,6.0,6.0,-3.0,-57.92,41.971014492753625
417,P3808310KW-KO-S,-1.0,-88.95,-26.71,2.330213,"SHARED WITH AAFES.COM & JCP.COM
NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,PENDANT,-0.0261968858909499,K029,1.0,Unbranded,0.0,P3808310KW-KO-S,1.0,1.0,0.0,-62.24,69.97189432265317
418,P39911SSBLK-KO-S,5.0,550.0,335.72,0.638269,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.001160489090909,K029,4.0,Unbranded,0.0,P39911SSBLK-KO-S,4.0,4.0,0.0,214.27999999999997,38.959999999999994
419,P39921SSBLK-KO-S,6.0,540.0,343.2,0.573426,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0010619,K029,7.0,Unbranded,0.0,P39921SSBLK-KO-S,7.0,7.0,0.0,196.8,36.44444444444444
420,P4051310KW-KO-S,4.0,708.11,449.54,0.575187,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0008122848145062,K029,2.0,Unbranded,0.0,P4051310KW-KO-S,2.0,2.0,0.0,258.57,36.51551312649165
421,P4089310KW-KO-S,405.0,33522.9,15843.6,1.115863,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
OLD SKU#99090464",Active,Overstocked / Slow Moving,PENDANT,3.3286589167404967e-05,K029,87.0,Unbranded,0.0,P4089310KW-KO-S,106.0,110.0,-19.0,17679.300000000003,52.737979112785595
422,P4089410KTT-KO-S,28.0,2448.96,1229.76,0.991412,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
OLD SKU#99090501",Active,Overstocked / Slow Moving,PENDANT,0.0004048298053051,K029,126.0,Unbranded,0.0,P4089410KTT-KO-S,128.0,129.0,-2.0,1219.2,49.784398275186206
423,PD22908SS-KO-S,20.0,880.0,500.6,0.75789,"SHARED WITH AAFES.COM
NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0008612386363636,K029,8.0,Unbranded,0.0,PD22908SS-KO-S,8.0,8.0,0.0,379.4,43.11363636363636
424,PD37180SS-KO-S,34.0,2312.0,1364.93,0.693859,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Overstocked / Slow Moving,PENDANT,0.0003001120242214,K029,14.0,Unbranded,0.0,PD37180SS-KO-S,14.0,14.0,0.0,947.0699999999999,40.963235294117645
425,PP075210KW-33-S,3.0,741.39,493.47,0.502401,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0006776473920608,K029,1.0,Together As One,0.0,PP075210KW-33-S,1.0,1.0,0.0,247.91999999999996,33.43988993647068
426,PP075210KY-33-S,6.0,1482.78,1003.01,0.47833,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0003225899998651,K029,4.0,Together As One,0.0,PP075210KY-33-S,4.0,4.0,0.0,479.77,32.35611486532054
427,PP124110KW-33-S,2.0,486.66,325.84,0.493555,"NEEDS KOHLS INSPECTION, BEFORE RTS  ",Active,Healthy,PENDANT,0.0010141680023014,K029,1.0,Together As One,0.0,PP124110KW-33-S,1.0,1.0,0.0,160.82000000000005,33.04565815970083
428,PP124110KY-33-S,1.0,243.33,159.39,0.526632,"NEEDS KOHLS INSPECTION, BEFORE RTS  ",Active,Review,PENDANT,0.0021642707434348,K029,2.0,Together As One,0.0,PP124110KY-33-S,2.0,2.0,0.0,83.94000000000003,34.49636296387622
429,R1043410KP-KO-S,3.0,519.0,310.02,0.674085,"SHARED WITH ZALES
UPDATE INVENTORTY IN ZALE SHEET           ",Active,Low Inventory,RING,0.0012988150289017,K029,1.0,Irena Park,0.0,R1043410KP-KO-S,1.0,1.0,0.0,208.98000000000002,40.26589595375723
430,R1043410KY-KO-S,6.0,1033.5,681.98,0.51544,"SHARED WITH ZALES
UPDATE INVENTORTY IN ZALE SHEET",Active,Healthy,RING,0.000498732462506,K029,5.0,Irena Park,0.0,R1043410KY-KO-S,3.0,3.0,2.0,351.52,34.0125786163522
431,R10521SSPVBLK-33-S,4.0,200.0,126.93,0.575671,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.002878355,K029,4.0,Irena Park,0.0,R10521SSPVBLK-33-S,4.0,4.0,0.0,73.07,36.535
432,R1059110KTT-KO-S,57.0,17286.36,10649.86,0.623153,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Overstocked / Slow Moving,RING,3.604882693638221e-05,K029,23.0,Unbranded,0.0,R1059110KTT-KO-S,23.0,23.0,0.0,6636.5,38.39154107631681
433,R11203SS-KO-S,8.0,440.0,396.35,0.110129,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0002502931818181,K029,1.0,Unbranded,0.0,R11203SS-KO-S,3.0,4.0,-2.0,43.64999999999998,9.920454545454541
434,R11203SSPV-KO-S,1.0,55.0,39.95,0.37672,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,RING,0.0068494545454545,K029,3.0,Unbranded,0.0,R11203SSPV-KO-S,3.0,3.0,0.0,15.049999999999997,27.363636363636356
435,R11203SSYV-KO-S,2.0,110.0,129.76,-0.152281,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,-0.0013843727272727,K029,1.0,Unbranded,0.0,R11203SSYV-KO-S,1.0,1.0,0.0,-19.75999999999999,-17.963636363636358
436,R11205SS-KO-S,4.0,220.0,158.76,0.385739,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.001753359090909,K029,7.0,Unbranded,0.0,R11205SS-KO-S,7.0,8.0,0.0,61.24000000000001,27.836363636363643
437,R11205SSPV-KO-S,3.0,165.0,111.39,0.481281,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.0029168545454545,K029,3.0,Unbranded,0.0,R11205SSPV-KO-S,3.0,3.0,0.0,53.61,32.49090909090909
438,R11205SSYV-KO-S,1.0,55.0,37.13,0.481281,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,RING,0.0087505636363636,K029,0.0,Unbranded,0.0,R11205SSYV-KO-S,1.0,1.0,-1.0,17.869999999999997,32.490909090909085
439,R11365SS-KO-S,5.0,275.0,232.87,0.180916,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0006578763636363,K029,1.0,Unbranded,0.0,R11365SS-KO-S,1.0,1.0,0.0,42.129999999999995,15.319999999999997
440,R11365SSYV-KO-S,10.0,550.0,393.11,0.399099,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0007256345454545,K029,2.0,Unbranded,0.0,R11365SSYV-KO-S,2.0,2.0,0.0,156.89,28.525454545454544
441,R11652SSTRI-KO-S,8.0,680.0,504.63,0.347521,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0005110602941176,K029,0.0,Unbranded,0.0,R11652SSTRI-KO-S,-3.0,-3.0,3.0,175.37,25.78970588235294
442,R1175110KW-KO-S,6.0,954.85,682.17,0.399724,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0004186249149081,K029,1.0,Unbranded,0.0,R1175110KW-KO-S,1.0,1.0,0.0,272.68000000000006,28.557365031156735
443,R11799SSPVBLK-KO-S,8.0,224.0,138.28,0.619901,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0027674151785714,K029,1.0,Unbranded,0.0,R11799SSPVBLK-KO-S,1.0,1.0,0.0,85.72,38.26785714285714
444,R1190110KW-KO-S,2.0,903.36,560.38,0.612048,CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING,Active,Healthy,RING,0.0006775239107332,K029,4.0,Together As One ,0.0,R1190110KW-KO-S,4.0,4.0,0.0,342.98,37.96714488133192
445,R1190110KY-KO-S,3.0,1355.04,923.68,0.467001,CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING,Active,Healthy,RING,0.0003446400106269,K029,3.0,Together As One ,0.0,R1190110KY-KO-S,4.0,4.0,-1.0,431.36,31.833746605266267
446,R1191510KY-KO-S,0.0,0.0,0.0,0.0,"SHARED WITH ZALES
UPDATE INVENTORTY IN ZALE SHEET           CLOSEOUT",Active,Review,RING,,K029,2.0,Irena Park,0.0,R1191510KY-KO-S,2.0,2.0,0.0,0.0,
447,R1198610KP-KO-S,3.0,845.22,428.4,0.972969,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,RING,0.0011511428977071,K029,1.0,Unbranded,0.0,R1198610KP-KO-S,2.0,2.0,-1.0,416.82000000000005,49.31497125008874
448,R1198610KW-KO-S,0.0,-4.77,0.0,0.0,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Review,RING,-0.0,K029,3.0,Unbranded,0.0,R1198610KW-KO-S,5.0,5.0,-2.0,-4.77,100.0
449,R1198610KY-KO-S,2.0,563.48,367.58,0.532945,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.0009458099666359,K029,1.0,Unbranded,0.0,R1198610KY-KO-S,1.0,1.0,0.0,195.90000000000003,34.766096400937045
450,R12069SSPV-KO-S,15.0,675.0,607.56,0.111001,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0001644459259259,K029,3.0,Unbranded,0.0,R12069SSPV-KO-S,3.0,3.0,0.0,67.44000000000005,9.991111111111119
451,R1214710KP-KO-S,3.0,722.84,615.65,0.174108,CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING                                            1 PC IN CLOSEOUT,Active,Low Inventory,RING,0.0002408665818161,K029,1.0,Unbranded,0.0,R1214710KP-KO-S,1.0,1.0,0.0,107.19000000000005,14.82900780255659
452,R1214710KY-KO-S,4.0,969.54,791.23,0.225357,CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING,Active,Low Inventory,RING,0.0002324370319945,K029,0.0,Unbranded,0.0,R1214710KY-KO-S,1.0,1.0,-1.0,178.30999999999995,18.391195824824138
453,R1223810KW-KO-S,3.0,872.36,476.97,0.828961,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,RING,0.0009502510431473,K029,0.0,Unbranded,0.0,R1223810KW-KO-S,2.0,2.0,-2.0,395.39,45.324178091613554
454,R12317SS-KO-S,0.0,0.0,0.0,0.0,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,RING,,K029,3.0,Unbranded,0.0,R12317SS-KO-S,3.0,3.0,0.0,0.0,
455,R12317SSPV-KO-S,0.0,0.0,0.0,0.0,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,RING,,K029,4.0,Unbranded,0.0,R12317SSPV-KO-S,4.0,4.0,0.0,0.0,
456,R12317SSYV-KO-S,1.0,63.0,39.08,0.612077,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Deadweight,RING,0.0097155079365079,K029,6.0,Unbranded,0.0,R12317SSYV-KO-S,6.0,6.0,0.0,23.92,37.968253968253975
457,R12318SSYV-KO-S,8.0,304.0,207.28,0.466615,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0015349177631578,K029,0.0,Unbranded,0.0,R12318SSYV-KO-S,1.0,1.0,-1.0,96.72,31.81578947368421
458,R12320SS-KO-S,3.0,150.0,133.66,0.12225,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,RING,0.000815,K029,2.0,Unbranded,0.0,R12320SS-KO-S,2.0,2.0,0.0,16.340000000000003,10.893333333333336
459,R12320SSYV-KO-S,3.0,150.0,97.86,0.532801,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.0035520066666666,K029,3.0,Unbranded,0.0,R12320SSYV-KO-S,3.0,3.0,0.0,52.14,34.760000000000005
460,R1232110KY-KO-S,1.0,150.0,152.86,-0.018709,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,RING,-0.0001247266666666,K029,2.0,Unbranded,0.0,R1232110KY-KO-S,2.0,2.0,0.0,-2.8600000000000136,-1.9066666666666756
461,R12322SSPV-KO-S,4.0,240.0,208.43,0.151465,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,RING,0.0006311041666666,K029,1.0,Unbranded,0.0,R12322SSPV-KO-S,1.0,1.0,0.0,31.569999999999993,13.154166666666663
462,R1232310KP-KO-S,1.0,139.86,148.97,-0.061153,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Review,RING,-0.0004372443872443,K029,2.0,Unbranded,0.0,R1232310KP-KO-S,1.0,1.0,1.0,-9.109999999999985,-6.513656513656503
463,R1232310KW-KO-S,1.0,139.86,85.07,0.644057,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,RING,0.0046050121550121,K029,1.0,Unbranded,0.0,R1232310KW-KO-S,1.0,1.0,0.0,54.79000000000002,39.17488917488919
464,R1232310KY-KO-S,2.0,285.75,146.87,0.945598,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.0033091793525809,K029,0.0,Unbranded,0.0,R1232310KY-KO-S,1.0,1.0,-1.0,138.88,48.60192475940507
465,R1232410KW-KO-S,3.0,390.0,327.04,0.192514,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,RING,0.0004936256410256,K029,0.0,Unbranded,0.0,R1232410KW-KO-S,1.0,1.0,-1.0,62.95999999999998,16.14358974358974
466,R1232410KY-KO-S,5.0,646.56,463.12,0.396096,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0006126206384558,K029,2.0,Unbranded,0.0,R1232410KY-KO-S,2.0,2.0,0.0,183.43999999999994,28.371690175699076
467,R1232510KP-KO-S,1.0,131.66,83.35,0.579604,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Review,RING,0.0044022785963846,K029,2.0,Unbranded,0.0,R1232510KP-KO-S,2.0,2.0,0.0,48.31,36.69299711377791
468,R1232510KW-KO-S,1.0,131.66,83.74,0.572247,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Review,RING,0.0043463998177122,K029,2.0,Unbranded,0.0,R1232510KW-KO-S,2.0,2.0,0.0,47.92,36.39677958377639
469,R1232510KY-KO-S,3.0,394.98,291.87,0.353273,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,RING,0.0008944073117626,K029,0.0,Unbranded,0.0,R1232510KY-KO-S,2.0,2.0,-2.0,103.11000000000001,26.105119246544128
470,R13483SSPV-33-S,1.0,150.0,97.29,0.541782,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,RING,0.00361188,K029,3.0,Irena Park,0.0,R13483SSPV-33-S,3.0,3.0,0.0,52.709999999999994,35.13999999999999
471,R39915SSBLK-KO-S,4.0,360.0,232.71,0.546989,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.0015194138888888,K029,3.0,Unbranded,0.0,R39915SSBLK-KO-S,3.0,3.0,0.0,127.28999999999999,35.35833333333333
472,R39915SSYVBLK-KO-S,4.0,360.0,236.16,0.52439,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.0014566388888888,K029,4.0,Unbranded,0.0,R39915SSYVBLK-KO-S,4.0,4.0,0.0,123.84,34.400000000000006
473,R9540SS-KO-S,6.0,330.0,215.71,0.529831,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Overstocked / Slow Moving,RING,0.0016055484848484,K029,21.0,Unbranded,0.0,R9540SS-KO-S,22.0,22.0,-1.0,114.28999999999999,34.63333333333333
474,WW24982SS-KO-S,11.0,1210.0,755.12,0.602394,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Overstocked / Slow Moving,RING,0.0004978462809917,K029,19.0,Unbranded,0.0,WW24982SS-KO-S,19.0,20.0,0.0,454.88,37.59338842975207
475,BB0137SS-KO-S,24.0,7440.0,4842.03,0.536545,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,TB01,7.211626344086022e-05,K029,2.0,Unbranded,0.0,BB0137SS-KO-S,2.0,3.0,0.0,2597.9700000000003,34.91895161290323
476,R10364SS-KO-S,12.0,420.0,304.26,0.380398,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,WED BAND,0.0009057095238095,K029,1.0,Unbranded,0.0,R10364SS-KO-S,1.0,1.0,0.0,115.74000000000001,27.557142857142857
477,R10364SSPV-KO-S,5.0,175.0,146.04,0.198301,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,WED BAND,0.0011331485714285,K029,5.0,Unbranded,0.0,R10364SSPV-KO-S,6.0,6.0,-1.0,28.960000000000008,16.54857142857143
478,R10364SSYV-KO-S,10.0,350.0,289.32,0.209733,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,WED BAND,0.0005992371428571,K029,1.0,Unbranded,0.0,R10364SSYV-KO-S,1.0,1.0,0.0,60.68000000000001,17.337142857142858
479,B204114KW-MA-S,1.0,2041.86,1514.0,0.348652,NEEDS  MACY'S INSPECTION BEFORE RTS,Active,Deadweight,BRACELET,0.0001707521573467,MA001,6.0,,0.0,B204114KW-MA-S,6.0,6.0,0.0,527.8599999999999,25.851919328455423
480,B228110KP-MA-S,151.0,36220.0,25453.65,0.422978,None,Active,Overstocked / Slow Moving,BRACELET,1.1678023191606847e-05,MA001,35.0,,0.0,B228110KP-MA-S,35.0,43.0,0.0,10766.349999999999,29.72487575924903
481,B228110KY-MA-S,92.0,22080.0,16353.19,0.350195,None,Active,Healthy,BRACELET,1.586028079710145e-05,MA001,4.0,,0.0,B228110KY-MA-S,3.0,10.0,1.0,5726.8099999999995,25.93663949275362
482,B228110KY-MA-S,92.0,22080.0,16353.19,0.350195,None,Active,Hot Seller,BRACELET,1.586028079710145e-05,MA001,0.0,,0.0,B228110KY-MA-S,3.0,10.0,-3.0,5726.8099999999995,25.93663949275362
