Div,AE,Cust Code,Customer,Buyer,Style,Style Description,SKU No.,Metal Kt,Inception Dt.,OM 1/1/24,Shipped_Qty,Returned_Qty,Net_Sales_2024,Net_Sales_2025_YTD,Open_Memo_Qty,Open_Memo_Amt,Sell_Through_Pct,Expected_Sales_6mo,Excess,RA_Issued,Performance_Category
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LR104714KW-DF,1 1/3 CTTW LCD RD BRIDAL W/1CTW CTR GSI,327270,14K,1/1/2024,5,0,0,1,0,4,7672.0,20.0,0,4.0,,Dead Weight
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LR102414KY-48,1 CT LCD PRINCESS MEN ENGAEMENT RING GSI,330123,14K,1/1/2024,13,0,0,6,0,7,5850.0,46.15,2,5.0,,Dead Weight
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LP103614KW-48,1/2 CTTW LCD CIRCLE PENDANT GSI CERT,330147,14K,1/1/2024,9,0,0,2,1,6,3070.0,33.33,1,5.0,,Review
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LB101414KW-48,1 CTTW LCD MQ & RND BRACELET,330926,14K,1/1/2024,15,0,0,3,0,12,11964.0,20.0,1,11.0,,Dead Weight
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LP329814KW-DF,1 1/2 CTW LCD SOLITAIR PENDANT GSI CERT,326783,14K,1/1/2024,19,0,1,12,1,5,3750.0,72.22,5,,DFM08162024,Review
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LN100414KW-48,3 CTW LCD STRAIGHT ETERNITY NECKLACE GSI,330139,14K,1/1/2024,5,0,0,2,0,3,5450.0,40.0,1,2.0,,Dead Weight
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LR100714KTTR-DF,1 1/2 CTW LCD GENTS RING GSI CERT,326758,14K,1/1/2024,20,0,0,2,0,18,42120.0,10.0,1,17.0,,Dead Weight
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LR100914KY-DF,2 CTW LCD NUGGET GENTS RING GSI CERT,326759,14K,1/1/2024,11,0,0,3,0,8,12630.0,27.27,1,7.0,,Dead Weight
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LR1148614KW-48,1CT LCD GRADUATING W  ANN BAND GSI,330140,14K,1/1/2024,4,0,0,2,0,2,1000.0,50.0,1,1.0,,Dead Weight
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LR104314KW-DF,3 CTTW LCD RD ANNIVERSARY RING GSI CERT,327269,14K,1/1/2024,7,0,0,2,1,4,4312.0,42.86,1,3.0,,Review
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LR102414KW-48,1 CT LCD PRINCESS MEN ENGAEMENT RING GSI,330122,14K,1/1/2024,8,0,0,4,0,4,3300.0,50.0,2,2.0,,Dead Weight
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LR101814KW-48,2 CTW LCD 1 CTW CTR GENTS RING GSI CERT,330120,14K,1/1/2024,10,0,0,1,2,7,9300.0,30.0,1,6.0,,Review
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LR1176714KW-48,2 CTW LCD MULTI ROW FAS RING,330929,14K,1/1/2024,14,0,0,1,0,13,8632.0,7.14,0,13.0,,Dead Weight
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LP100814KW-48,1 1/2 CT LCD MENS CROSS PENDANT GSI CERT,330125,14K,1/1/2024,3,0,0,1,0,2,1625.0,33.33,0,2.0,,Dead Weight
NL,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,LB102214KW-48,1 CTTW LCD MENS BRACELET GSI CERT,330128,14K,1/1/2024,5,0,0,0,1,4,7200.0,20.0,0,4.0,,Review
AJ,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,R478414KW-DF,1 1/3CTTW 3 STONE ENG. RING,327469,14K,1/1/2024,2,0,0,0,0,2,3000.0,0.0,0,2.0,,Dead Weight
AJ,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,E315214KBKBLK-DF,1/3 CTW BLK TRINGLE MENS EARRINGS,326595,14K,1/1/2024,2,0,0,0,0,2,440.0,0.0,0,2.0,,Dead Weight
AJ,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,B2606SSBLK-DF,1/3 CTW MENS BRACELET,326592,SS,1/1/2024,2,0,0,0,0,2,300.0,0.0,0,2.0,DFM05072024,Dead Weight
AJ,Rosanna Martinez,D056,DUTY FREE CARIBBEAN EMERALDS LTD.,Tracy Luekens,B2609SSBLK-DF,1/4 CTW BLACK MENS BRACELET,326591,SS,1/1/2024,2,0,0,0,0,2,300.0,0.0,0,2.0,DFM05072024,Dead Weight
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG204414KW-87,2 CTW ALT STN 2 ROWS BANGLE,-,14K,7/10/2024,0,10,0,0,3,7,14245.0,30.0,2,5.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG224814KY-87,1/2 CTW ROUND CUFF BANGLE,-,14K,8/1/2024,0,10,0,4,3,3,2175.0,70.0,5,,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG225214KY-87,1/4 CTW BANGLE,-,14K,7/10/2024,0,10,0,1,6,3,1575.0,70.0,4,,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG225314KY-87,1/2 CTW BANGLE,-,14K,7/10/2024,0,15,0,1,5,9,6300.0,40.0,4,5.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG225414KY-87,1/2 CTW BANGLE,-,14K,7/10/2024,0,15,1,3,6,5,3600.0,64.29,6,,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG225514KY-87,1/6 CTW DIA FLEX BANGLE,-,14K,8/1/2024,0,10,0,3,4,3,1395.0,70.0,5,,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG225614KY-87,1/4 CTW DIA FLEX BANGLE,-,14K,8/1/2024,0,10,0,1,3,6,3450.0,40.0,3,3.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG225814KW-87,1/6 CTW FLEX BANGLE,-,14K,8/1/2024,0,10,0,1,7,2,680.0,80.0,6,,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG225814KY-87,1/6 CTW FLEX BANGLE,-,14K,8/1/2024,0,10,0,1,3,6,2040.0,40.0,3,3.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG225914KW-87,3/8 CTW FLEX BANGLE,-,14K,8/1/2024,0,10,0,1,5,4,2100.0,60.0,4,,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG225914KY-87,3/8 CTW FLEX BANGLE,-,14K,8/1/2024,0,10,0,2,4,4,2100.0,60.0,4,,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BG226014KY-87,1/2 CTW FLEX BANGLE,-,14K,8/1/2024,0,10,0,0,1,9,7200.0,10.0,1,8.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,B220814KW-87,5 CTW SCATTERED RD & BG TENNIS BR,-,14K,7/10/2024,0,10,0,0,0,10,39750.0,0.0,0,10.0,,Slow Mover
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,R1615514KW-87,1 1/4CTW DIAMOND BAND,-,14K,7/10/2024,0,6,0,0,0,6,9390.0,0.0,0,6.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,R1615514KY-87,1 1/4CTW DIAMOND BAND,-,14K,7/10/2024,0,10,0,0,3,7,11215.0,30.0,2,5.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,E187214KW-87,3/4 CTW BG HOOP EARRINGS,-,14K,7/10/2024,0,10,0,0,0,10,10000.0,0.0,0,10.0,,Slow Mover
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,E201914KW-87,1/2 CTW ZIGZAG BG J HOOP EARRING,-,14K,7/10/2024,0,13,0,2,2,9,5730.0,30.77,3,6.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,E282914KY-87,3/4 CTW EARRING,-,14K,7/10/2024,0,10,0,0,3,7,5390.0,30.0,2,5.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,E283014KW-87,2 CTW EARRING,-,14K,7/10/2024,0,12,0,0,2,10,21490.0,16.67,1,9.0,,Slow Mover
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,E354514KY-87,1/8 CTTW DIA BEZEL SET EARRINGS,-,14K,7/10/2024,0,23,0,5,10,8,1920.0,65.22,10,,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,E378014KW-87,1/2 CTTW DROP DANGLING HUGGIE EARRING,-,14K,7/10/2024,0,15,0,2,7,6,3350.0,60.0,6,,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,E442514KW-87,1 1/2 CTW 9 STONE MRQ HOOP EARRING,-,14K,7/10/2024,0,10,0,1,1,8,12000.0,20.0,1,7.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,E447414KY-87,1/3 CTW MQ MULTI CLUSTER EARRING,-,14K,7/10/2024,0,15,0,0,3,12,7200.0,20.0,2,10.0,,Slow Mover
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,B287714KY-87,3 CTTW TP & RND GENTS BRACELET,-,14K,7/10/2024,0,13,0,1,1,11,43055.0,15.38,1,10.0,,Slow Mover
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,B313314KY-87,2 1/2 CTTW MENS BRACELET,-,14K,7/10/2024,0,10,0,0,1,9,31725.0,10.0,1,8.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,N152014KY-87,1/4 CTW FAUX MRQ DANGLING NECKLACE,-,14K,7/10/2024,0,15,0,0,3,12,9780.0,20.0,2,10.0,,Slow Mover
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,N152514KW-87,3/4 CTW JOURNY NECKLACE,-,14K,7/10/2024,0,10,0,0,3,7,6125.0,30.0,2,5.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,N152514KY-87,3/4 CTW JOURNY NECKLACE,-,14K,7/10/2024,0,13,0,0,7,6,5670.0,53.85,4,2.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,N153614KW-87,1/2 CTW 2 ROW STRAIGHT NECKLACE,-,14K,7/10/2024,0,15,0,1,6,8,5790.0,46.67,4,4.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,P304114KW-87,2 3/4 MENS PENDANT,-,14K,7/10/2024,0,6,0,1,1,4,7800.0,33.33,1,3.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,P304114KY-87,2 3/4 MENS PENDANT,-,14K,7/10/2024,0,6,0,0,1,5,9750.0,16.67,1,4.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,P340714KW-87,1 CTTW MENS PENDANT,-,14K,7/10/2024,0,10,0,0,0,10,9700.0,0.0,0,10.0,,Slow Mover
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,P347214KYBLK-87,1/2 CTTW BLACK MENS PENDANT,-,14K,7/10/2024,0,10,0,2,0,8,4800.0,20.0,1,7.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,P347314KYBLK-87,3/4 CTTW BLK DIA DOG TAG MENS PENDANT,-,14K,7/10/2024,0,10,0,0,1,9,5040.0,10.0,1,8.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,P370914KY-87,3/4 CTTW DOG TAG MENS PENDANT,-,14K,7/10/2024,0,10,0,1,2,7,6230.0,30.0,2,5.0,,Review
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,R1615414KY-87,1/10 CTW RING,-,14K,7/10/2024,0,25,0,4,2,19,3720.0,24.0,4,15.0,,Slow Mover
AJ,Niraj Mehta,DI005,DIAMONDS DIRECT,Katie Meade,BB016514KW-87,7CTW CHEVRON BRACELET,-,14K,7/10/2024,0,18,12,2,1,3,15900.0,50.0,2,1.0,,Review
AJ,Rosanna Martinez,J032,JCPENNEY CO INC. DIP # 566,JCPenny,R921410KPW-JC,3/4 CTW QUAD HALO,4376147,10K,1/1/2024,3,0,0,1,0,2,678.0,33.33,0,2.0,JCM061521,Dead Weight
AJ,Rosanna Martinez,J032,JCPENNEY CO INC. DIP # 566,JCPenny,R478314KWBLU-JC,1CTTW 3 STONE PLUS RING,4379148,14K,1/1/2024,4,0,0,1,0,3,2145.0,25.0,0,3.0,JCM061521,Dead Weight
AJ,Rosanna Martinez,J032,JCPENNEY CO INC. DIP # 566,JCPenny,R973214KW-JC,1/2 CTW OVAL SHP ENG RG,4372921,14K,1/1/2024,4,0,2,0,0,2,818.9,0.0,0,2.0,JCM061521,Dead Weight
AJ,Rosanna Martinez,J032,JCPENNEY CO INC. DIP # 566,JCPenny,B224710KY-JC,2 CTW ALL RD CUSH FRM MIL TENNIS BLET,4371017,10K,1/1/2024,0,0,0,-3,1,2,1430.0,,0,2.0,,Review
AJ,Rosanna Martinez,J032,JCPENNEY CO INC. DIP # 566,JCPenny,R797010KPW-JC,1 CTW DBL MQ HALO FAUX MQ 1/4RD CTR RING,4376149,10K,1/1/2024,1,0,0,0,-1,2,1122.36,-100.0,0,2.0,JCM12212022,Review
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,BG202610KW-C50,2 1/2 CTW RD 3 ROWS BANGLE,4376968,10K,1/4/2024,0,20,0,5,2,13,15899.0,35.0,3,10.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,BG212514KW-C50,1 1/2 CTTW BG & RND OVAL CLUSTER BANGLE,4379589,14K,10/7/2024,0,16,0,0,0,16,19648.0,0.0,0,16.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B2149SS-C50,1 CTW LT WT ILLUSION X BRCLT KL,4379592,SS,10/7/2024,0,68,0,9,3,56,13720.0,17.65,11,45.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B232010KY-C50,3 CTW STRAIGHT LINE BRACELET CB,4379594,10K,10/7/2024,0,175,0,15,9,151,174254.0,13.71,22,129.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B233514KWII1I2-C50,14KW BRAC BOLO D4.00 I I1-I2,4377958,14K,8/14/2024,0,10,0,0,0,10,29900.0,0.0,0,10.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B2633SS-C50,1/4 CTW MIRACLE PLATE BUTTER TENNIS B KL,4379590,SS,10/7/2024,0,23,0,10,3,10,680.0,56.52,12,,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B276210KW-C50,1/2 CTTW MBS 3 STONE BRACELET KL,4379222,10K,12/5/2024,0,300,1,0,1,298,104300.0,0.33,1,297.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B2789SSBLK-C50,3/4 CTTW BLK DIA CROSS GENTS BRACELET,4376969,SS,1/4/2024,0,23,0,7,1,15,2010.0,34.78,3,12.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B2945SS-C50,1 CTTW FLOWER CLUSTER BOLO BRACELET CB,4379593,SS,10/7/2024,0,87,0,4,0,83,25232.0,4.6,4,79.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B2996SS-C50,3 CTTW 3 ROW MENS BRACELET TG,4379608,SS,10/7/2024,0,90,0,4,2,84,63672.0,6.67,6,78.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B3169SS-C50,1/4 CTW 5 FAUX MRQ BOLO BRACELET CB,4379591,SS,10/7/2024,0,125,1,18,8,98,7350.0,20.97,24,74.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B320210KW-C50,5 CTW ROUND HALO BRACELET KL,4379595,10K,10/7/2024,0,200,2,4,2,192,386688.0,3.03,6,186.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B327414KW-C50,10 CTW WHT DIA BRACELET,4379596,14K,10/7/2024,0,40,0,2,2,36,228528.0,10.0,4,32.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B3353SSYV-C50,1 CTW C LINK MENS BRACELET TG,4377957,SS,8/14/2024,0,90,2,19,6,63,19845.0,28.41,18,45.0,,Slow Mover
NL,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,LB267910KY-C50,1 1/3 CTTW ROUND DIA BRACELET,4379564,10K,10/7/2024,0,112,0,9,13,90,46620.0,19.64,21,69.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,R1414314KW-C50,1 1/2 CTTW ENGAGEMENT RING,4377654,14K,2/22/2024,0,55,1,12,1,41,47970.0,24.07,6,35.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,R706414KPW-C50,1 CTW PINCHED CATH SHOULDERS 3/8RD CTR E,4376977,14K,1/4/2024,0,17,0,2,2,13,11726.0,23.53,2,11.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,R715214KY-C50,1/3 CTW BRIDAL BOUQU KNIFEEDGE ENG RI MS,4379603,14K,10/7/2024,0,24,0,1,0,23,8717.0,4.17,1,22.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,R741314KW-C50,3/4CT CUSH SHP HALO 1/2P/C CTR TWIS VC,4376978,14K,1/4/2024,0,47,0,4,2,41,30668.0,12.77,2,39.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,R7592SSTTR-50,3/4 CTW SIDEWAYS E/C CLUSTER W FRAME ROL,4764086,SS,8/28/2024,0,147,0,17,6,124,35960.0,15.65,18,106.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,R785910KW-C50,1/2 CT 3 STN+1/5RD CTR TRELLIS RG PPF VC,4379242,10K,12/5/2024,0,40,0,0,0,40,19200.0,0.0,0,40.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,R802614KP-C50,1 CTW 3 STN+ CUSH HALO 1/2RD CTR RIBBED,4376979,14K,1/4/2024,0,17,0,1,2,14,12418.0,17.65,1,13.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,R811414KW-WB-C50,1/4CTW WEDDIND BAND 99,4379878,14K,12/5/2024,0,95,0,0,3,92,23000.0,3.16,4,88.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E247410KW-C50,1CTW MULTI BG DANGLNG EAR,4377960,10K,8/14/2024,0,130,0,3,5,122,90280.0,6.15,6,116.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E267810KW-C50,M/M - 1/2 CTW FASH DANGLING EARRINGS JP,4377961,10K,8/14/2024,0,18,0,5,1,12,4104.0,33.33,4,8.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E3002SS-C50,1/4 CTW EVER AMORE HUGGIE EAR,4376970,SS,1/4/2024,0,20,0,13,0,7,378.0,65.0,5,2.0,,Review
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E315110KBKBLK-C50,1/3 CTW BLK CIRCLE MENS EARRINGS,4376971,10K,1/4/2024,0,90,2,19,6,63,8631.0,28.41,10,53.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E315210KBKBLK-C50,1/3 CTW BLK TRINGLE MENS EARRINGS,4376972,10K,1/4/2024,0,97,1,8,4,84,12936.0,12.5,5,79.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E334310KWBS-C50,3/8 CTT BLUE SAPH CROSS HOOP EAR,4377962,10K,8/14/2024,0,30,2,1,2,25,9025.0,10.71,2,23.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E340610KW-C50,MM - 1/2 CTTW OUTSIDE ONLY HOOP EARRINGS,4377959,10K,8/14/2024,0,11,0,0,1,10,5070.0,9.09,1,9.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E341510KY-C50,1/4 CTTW MENS BOLT EARRING SD,4379609,10K,10/7/2024,0,40,0,1,1,38,5890.0,5.0,2,36.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E348110KWBLK-C50,1 1/4 CTTW SQR CLUSTER MENS EARRINGS AM,4376973,10K,1/4/2024,0,74,1,28,5,40,10480.0,45.21,13,27.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E351714KW-C50,1 CTTW WATERFALL EARRINGS,4376974,14K,1/4/2024,0,46,2,9,-1,36,27072.0,18.18,3,33.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E366310KW-C50,1/4 CTTW ALIGN MBS 3 STN EARRINGS KL,4377643,10K,2/22/2024,0,340,5,20,6,309,77250.0,7.76,11,298.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E380310KW-C50,3 CTTW 2 ROW ROUND HOOP EARRING KM,4376976,10K,1/4/2024,0,14,0,1,0,13,28418.0,7.14,0,13.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E451710KW-C50,1/5 CTW CUSHION SHP EARRING CB,4379223,10K,12/5/2024,0,48,0,0,8,40,3800.0,16.67,11,29.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E451710KY-C50,1/5 CTW CUSHION SHP EARRING CB,4379224,10K,12/5/2024,0,109,1,0,3,105,9975.0,2.78,4,101.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E454510KW-C50,2 CTW IN/OUT SCALLOP HOOP EARRING KL,4379599,10K,10/7/2024,0,118,2,5,5,106,87980.0,8.62,9,97.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E462810KY-C50,1/5 CTW SEMI INFINITY FLOWER CLST EAR CB,4379597,10K,10/7/2024,0,20,0,0,0,20,3720.0,0.0,0,20.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,E462910KY-C50,1/4 CTW DBL INFINITY FLOEWER CLST EAR CB,4379598,10K,10/7/2024,0,17,0,1,0,16,3088.0,5.88,1,15.0,,Slow Mover
NL,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,LE101514KY-C50,2 CTW LCD MENS EARRINGS GSI CERT,4377645,14K,2/22/2024,0,18,0,4,1,13,8450.0,27.78,2,11.0,,Slow Mover
NL,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,LE104414KW-C50,2 CTW LCD OUTSIDE ONLY BUTTERCUP HOOP EA,4377967,14K,8/14/2024,0,97,1,11,3,82,78720.0,14.58,10,72.0,,Slow Mover
NL,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,LE104814KW-50,3/4 CTTW LCD EMR & RND EARRINGS GSI,4375352,14K,1/1/2024,66,8,1,32,4,37,15571.0,49.32,14,23.0,,Slow Mover
NL,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,LE105114KW-50,3/4 CTTW LCD PEAR & RND EARR GSI CERT,4375358,14K,1/1/2024,51,10,2,26,0,33,15784.0,44.07,10,23.0,,Slow Mover
NL,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,LE109410KW-C50,3/4 CTTW LCD OVAL SHP HOOP EARRINGS,4377969,10K,8/14/2024,0,15,0,4,2,9,4365.0,40.0,4,5.0,,Review
NL,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,LE252210KW-C50,3/4 CTTW LCD GRAD DANGLNG SCALLOP EAR,4377971,10K,8/14/2024,0,14,0,2,0,12,5004.0,14.29,1,11.0,,Slow Mover
NL,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,LE326110KW-C50,3 CTW LCD I INCH INSIDEOUT HOOPS EARRING,4377974,10K,8/14/2024,0,9,0,4,0,5,4215.0,44.44,3,2.0,,Review
NL,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,LE382910KW-C50,1/2CT LCD3STN GRADUATING VERTICAL EAR,4377644,10K,2/22/2024,0,25,0,18,0,7,1099.0,72.0,8,,,Review
NL,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,LE4849SSYV-C50,5/8 CTW 2 ROW MOVEMENT HUGGIE EARRING,4379565,SS,10/7/2024,0,76,0,11,7,58,7424.0,23.68,17,41.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,R1394014KW-C50,3/4 CTTW ENGAGEMENT RING VC,4379239,14K,12/5/2024,0,30,0,0,2,28,19600.0,6.67,3,25.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B3042SS-C50,1 CTW INTER LINKED MENS BRACELET AM,4379607,SS,10/7/2024,0,30,0,4,1,25,7650.0,16.67,5,20.0,,Slow Mover
AJ,Rosanna Martinez,JC001,JC PENNY CO INC- DIP # 566,JCPenny,B3087SS-50,1 1/2 CTW CUBAN LINKDIA MENS BRC,4764078,SS,8/28/2024,0,64,0,4,1,59,33925.0,7.81,4,55.0,,Slow Mover
